Date,Cyano,Green.Algae,Diatoms,Total.Conc,Mesocosm.No,Pred.Treatment,Heat.Treatment,Treatment,Rep,Period
20/08/2019,0.51,0,1.74,2.25,9,Absent,Future,2,5.1,Recovery
20/08/2019,0.55,0,2.11,2.66,9,Absent,Future,2,5.2,Recovery
20/08/2019,0.34,0,1.51,1.85,9,Absent,Future,2,5,Recovery
20/08/2019,0.53,0,2.45,2.98,10,Absent,Future,2,6.1,Recovery
20/08/2019,0.34,0,1.97,2.31,10,Absent,Future,2,6.2,Recovery
20/08/2019,0.34,0,1.66,2,10,Absent,Future,2,6,Recovery
20/08/2019,1.04,0,3.45,4.49,11,Present,Future,1,5.1,Recovery
20/08/2019,0.7,0,2.24,2.94,11,Present,Future,1,5.2,Recovery
20/08/2019,0.54,0,2.06,2.6,11,Present,Future,1,5,Recovery
20/08/2019,0.39,0,1.99,2.38,12,Present,Future,1,6.1,Recovery
20/08/2019,0.32,0,2.42,2.74,12,Present,Future,1,6.2,Recovery
20/08/2019,0.51,0,1.95,2.46,12,Present,Future,1,6,Recovery
20/08/2019,0.57,0,2.57,3.14,13,Absent,Future,2,7.1,Recovery
20/08/2019,0.42,0,2.36,2.78,13,Absent,Future,2,7.2,Recovery
20/08/2019,0.3,0,2.03,2.33,13,Absent,Future,2,7,Recovery
20/08/2019,0.39,0,2.29,2.68,14,Absent,Future,2,8.1,Recovery
20/08/2019,0.41,0,2.55,2.96,14,Absent,Future,2,8.2,Recovery
20/08/2019,0.36,0,2.18,2.54,14,Absent,Future,2,8,Recovery
20/08/2019,0.58,0,2.58,3.16,15,Present,Future,1,7.1,Recovery
20/08/2019,0.3,0,2.93,3.23,15,Present,Future,1,7.2,Recovery
20/08/2019,0.36,0,2.6,2.96,15,Present,Future,1,7,Recovery
20/08/2019,0.8,0,2.88,3.68,16,Present,Future,1,8.1,Recovery
20/08/2019,0.82,0,3.17,3.99,16,Present,Future,1,8.2,Recovery
20/08/2019,1.15,0,3.93,5.08,16,Present,Future,1,8,Recovery
20/08/2019,0.28,0,1.36,1.64,17,Absent,Current,4,1,Recovery
20/08/2019,0.28,0,1.28,1.56,18,Absent,Current,4,2.1,Recovery
20/08/2019,0.3,0,1.7,2,18,Absent,Current,4,2.2,Recovery
20/08/2019,0.45,0,2.37,2.82,18,Absent,Current,4,2,Recovery
20/08/2019,0.43,0,1.95,2.38,19,Present,Current,3,1.1,Recovery
20/08/2019,0.5,0,1.9,2.4,19,Present,Current,3,1.2,Recovery
20/08/2019,0.27,0,2.24,2.51,19,Present,Current,3,1,Recovery
20/08/2019,0.24,0,2.38,2.62,20,Present,Current,3,2.1,Recovery
20/08/2019,0.33,0,1.35,1.68,20,Present,Current,3,2.2,Recovery
20/08/2019,0.27,0.1,1.47,1.84,20,Present,Current,3,2,Recovery
20/08/2019,0.4,0,2.13,2.53,21,Absent,Current,4,3.1,Recovery
20/08/2019,0.32,0,1.73,2.05,21,Absent,Current,4,3.2,Recovery
20/08/2019,0.31,0,1.51,1.82,21,Absent,Current,4,3,Recovery
20/08/2019,0.58,0,2.09,2.67,22,Absent,Current,4,4.1,Recovery
20/08/2019,0.22,0,0.97,1.19,22,Absent,Current,4,4.2,Recovery
20/08/2019,0.3,0,1.29,1.59,22,Absent,Current,4,4,Recovery
20/08/2019,0.35,0,2.27,2.62,23,Present,Current,3,3.1,Recovery
20/08/2019,0.31,0,2.11,2.42,23,Present,Current,3,3.2,Recovery
20/08/2019,0.37,0,1.9,2.27,23,Present,Current,3,3,Recovery
20/08/2019,0.78,0,3.56,4.34,24,Present,Current,3,4.1,Recovery
20/08/2019,0.8,0,2.54,3.34,24,Present,Current,3,4.2,Recovery
20/08/2019,0.39,0,2.33,2.72,24,Present,Current,3,4,Recovery
20/08/2019,0.92,0,3.76,4.68,25,Absent,Current,4,5.1,Recovery
20/08/2019,0.25,0,2.93,3.18,25,Absent,Current,4,5.2,Recovery
20/08/2019,0.28,0,1.76,2.04,25,Absent,Current,4,5,Recovery
20/08/2019,0.18,0,1.44,1.62,26,Absent,Current,4,6.1,Recovery
20/08/2019,0.25,0,1.41,1.66,26,Absent,Current,4,6.2,Recovery
20/08/2019,0.27,0,1.68,1.95,26,Absent,Current,4,6,Recovery
20/08/2019,0.28,0,2.34,2.62,27,Present,Current,3,5.1,Recovery
20/08/2019,0.29,0,1.39,1.68,27,Present,Current,3,5.2,Recovery
20/08/2019,0.76,0,1.84,2.6,27,Present,Current,3,5,Recovery
20/08/2019,0.74,0,2.81,3.55,28,Present,Current,3,6.1,Recovery
20/08/2019,0.56,0,2.17,2.73,28,Present,Current,3,6.2,Recovery
20/08/2019,0.3,0,2.79,3.09,28,Present,Current,3,6,Recovery
20/08/2019,0.2,0,1.09,1.29,29,Absent,Current,4,7.1,Recovery
20/08/2019,0.2,0,0.94,1.14,29,Absent,Current,4,7.2,Recovery
20/08/2019,0.2,0,1.26,1.46,29,Absent,Current,4,7,Recovery
20/08/2019,0.38,0,1.81,2.19,30,Absent,Current,4,8.1,Recovery
20/08/2019,0.45,0,2,2.45,30,Absent,Current,4,8.2,Recovery
20/08/2019,0.32,0,2.05,2.37,30,Absent,Current,4,8,Recovery
20/08/2019,0.72,0,3.99,4.71,31,Present,Current,3,7.1,Recovery
20/08/2019,0.72,0,2.37,3.09,31,Present,Current,3,7.2,Recovery
20/08/2019,0.41,0,1.85,2.26,31,Present,Current,3,7,Recovery
20/08/2019,0.28,0,2.21,2.49,32,Present,Current,3,8.1,Recovery
20/08/2019,0.34,0,2,2.34,32,Present,Current,3,8.2,Recovery
20/08/2019,0.3,0,2.06,2.36,32,Present,Current,3,8,Recovery
20/08/2019,0.54,0,1.77,2.31,33,Absent,Ambient,6,1.1,Ambient.2
20/08/2019,0.51,0,1.75,2.26,33,Absent,Ambient,6,1.2,Ambient.2
20/08/2019,0.4,0,1.69,2.09,33,Absent,Ambient,6,1,Ambient.2
20/08/2019,0.4,0,1.73,2.13,34,Absent,Ambient,6,2.1,Ambient.2
20/08/2019,0.37,0,1.45,1.82,34,Absent,Ambient,6,2.2,Ambient.2
20/08/2019,0.27,0,1.22,1.49,34,Absent,Ambient,6,2,Ambient.2
20/08/2019,0.35,0,2.58,2.93,35,Present,Ambient,5,1.1,Ambient.2
20/08/2019,0.48,0,1.72,2.2,35,Present,Ambient,5,1.2,Ambient.2
20/08/2019,0.35,0,1.88,2.23,35,Present,Ambient,5,1,Ambient.2
20/08/2019,0.47,0,2.17,2.64,36,Present,Ambient,5,2.1,Ambient.2
20/08/2019,0.6,0,3.13,3.73,36,Present,Ambient,5,2.2,Ambient.2
20/08/2019,0.42,0,2.14,2.56,36,Present,Ambient,5,2,Ambient.2
20/08/2019,0.39,0,1.62,2.01,37,Absent,Ambient,6,3.1,Ambient.2
20/08/2019,0.32,0,1.34,1.66,37,Absent,Ambient,6,3.2,Ambient.2
20/08/2019,0.35,0,1.44,1.79,37,Absent,Ambient,6,3,Ambient.2
20/08/2019,0.39,0,1.66,2.05,38,Absent,Ambient,6,4.1,Ambient.2
20/08/2019,0.26,0,1.64,1.9,38,Absent,Ambient,6,4.2,Ambient.2
20/08/2019,0.33,0,1.61,1.94,38,Absent,Ambient,6,4,Ambient.2
20/08/2019,0.38,0,2.13,2.51,39,Present,Ambient,5,3.1,Ambient.2
20/08/2019,0.58,0,2.02,2.6,39,Present,Ambient,5,3.2,Ambient.2
20/08/2019,0.41,0,1.97,2.38,39,Present,Ambient,5,3,Ambient.2
20/08/2019,0.46,0,2.01,2.47,40,Present,Ambient,5,4.1,Ambient.2
20/08/2019,0.45,0,1.75,2.2,40,Present,Ambient,5,4.2,Ambient.2
20/08/2019,0.48,0,2.23,2.71,40,Present,Ambient,5,4,Ambient.2
20/08/2019,0.37,0,2.23,2.6,41,Absent,Ambient,6,5.1,Ambient.2
20/08/2019,0.31,0,1.48,1.79,41,Absent,Ambient,6,5.2,Ambient.2
20/08/2019,0.24,0,1.23,1.47,41,Absent,Ambient,6,5,Ambient.2
20/08/2019,0.5,0,1.5,2,42,Absent,Ambient,6,6.1,Ambient.2
20/08/2019,0.27,0,1.07,1.34,42,Absent,Ambient,6,6.2,Ambient.2
20/08/2019,0.33,0,1.15,1.48,42,Absent,Ambient,6,6,Ambient.2
20/08/2019,0.62,0,3.18,3.8,43,Present,Ambient,5,5.1,Ambient.2
20/08/2019,0.39,0,2.03,2.42,43,Present,Ambient,5,5.2,Ambient.2
20/08/2019,0.43,0,1.9,2.33,43,Present,Ambient,5,5,Ambient.2
20/08/2019,0.57,0,1.56,2.13,44,Present,Ambient,5,6.1,Ambient.2
20/08/2019,0.43,0,2,2.43,44,Present,Ambient,5,6.2,Ambient.2
20/08/2019,0.53,0,2.12,2.65,44,Present,Ambient,5,6,Ambient.2
20/08/2019,0.14,0.01,0.45,0.6,45,Absent,Ambient,6,7.1,Ambient.2
20/08/2019,0.12,0.08,0.36,0.56,45,Absent,Ambient,6,7.2,Ambient.2
20/08/2019,0.17,0,1.02,1.19,45,Absent,Ambient,6,7,Ambient.2
20/08/2019,0.43,0,1.71,2.14,46,Absent,Ambient,6,8.1,Ambient.2
20/08/2019,0.4,0,1.96,2.36,46,Absent,Ambient,6,8.2,Ambient.2
20/08/2019,0.24,0,1.45,1.69,46,Absent,Ambient,6,8,Ambient.2
20/08/2019,0.49,0,1.86,2.35,47,Present,Ambient,5,7.1,Ambient.2
20/08/2019,0.36,0,1.52,1.88,47,Present,Ambient,5,7.2,Ambient.2
20/08/2019,0.29,0,1.3,1.59,47,Present,Ambient,5,7,Ambient.2
20/08/2019,0.75,0,2.81,3.56,48,Present,Ambient,5,8.1,Ambient.2
20/08/2019,0.61,0,1.92,2.53,48,Present,Ambient,5,8.2,Ambient.2
20/08/2019,0.21,0,1.21,1.42,48,Present,Ambient,5,8,Ambient.2
21/08/2019,0.18,0,0.76,0.94,1,Absent,Future,2,1,Recovery
21/08/2019,0.44,0,2.37,2.81,2,Absent,Future,2,2.1,Recovery
21/08/2019,0.28,0,2.18,2.46,2,Absent,Future,2,2.2,Recovery
21/08/2019,0.25,0,1.32,1.57,2,Absent,Future,2,2,Recovery
21/08/2019,0.4,0,2.94,3.34,3,Present,Future,1,1.1,Recovery
21/08/2019,0.36,0,2.76,3.12,3,Present,Future,1,1.2,Recovery
21/08/2019,0.47,0,2.13,2.6,3,Present,Future,1,1,Recovery
21/08/2019,0.65,0,2.99,3.64,4,Present,Future,1,2.1,Recovery
21/08/2019,0.24,0,2.7,2.94,4,Present,Future,1,2.2,Recovery
21/08/2019,0.54,0,3.28,3.82,4,Present,Future,1,2,Recovery
21/08/2019,0.5,0,2.19,2.69,5,Absent,Future,2,3.1,Recovery
21/08/2019,0.34,0,1.93,2.27,5,Absent,Future,2,3.2,Recovery
21/08/2019,0.9,0,2.81,3.71,5,Absent,Future,2,3,Recovery
21/08/2019,0.48,0,1.89,2.37,6,Absent,Future,2,4.1,Recovery
21/08/2019,0.27,0,2.02,2.29,6,Absent,Future,2,4.2,Recovery
21/08/2019,0.23,0,1.39,1.62,6,Absent,Future,2,4,Recovery
21/08/2019,0.52,0,2.61,3.13,7,Present,Future,1,3.1,Recovery
21/08/2019,0.43,0,2.53,2.96,7,Present,Future,1,3.2,Recovery
21/08/2019,0.59,0,2.52,3.11,7,Present,Future,1,3,Recovery
21/08/2019,0.39,0,1.76,2.15,8,Present,Future,1,4.1,Recovery
21/08/2019,0.45,0,1.61,2.06,8,Present,Future,1,4.2,Recovery
21/08/2019,0.56,0,1.05,1.61,8,Present,Future,1,4,Recovery
21/08/2019,0.44,0,1.6,2.04,9,Absent,Future,2,5.1,Recovery
21/08/2019,0.49,0,1.79,2.28,9,Absent,Future,2,5.2,Recovery
21/08/2019,0.22,0,1.48,1.7,9,Absent,Future,2,5,Recovery
21/08/2019,0.46,0,1.88,2.34,10,Absent,Future,2,6.1,Recovery
21/08/2019,0.34,0,1.85,2.19,10,Absent,Future,2,6.2,Recovery
21/08/2019,0.32,0,1.39,1.71,10,Absent,Future,2,6,Recovery
21/08/2019,0.7,0,2.38,3.08,11,Present,Future,1,5.1,Recovery
21/08/2019,0.75,0,2.04,2.79,11,Present,Future,1,5.2,Recovery
21/08/2019,0.55,0,2.22,2.77,11,Present,Future,1,5,Recovery
21/08/2019,0.24,0,1.63,1.87,12,Present,Future,1,6.1,Recovery
21/08/2019,0.35,0,2.28,2.63,12,Present,Future,1,6.2,Recovery
21/08/2019,0.63,0,2.36,2.99,12,Present,Future,1,6,Recovery
21/08/2019,0.52,0,2.4,2.92,13,Absent,Future,2,7.1,Recovery
21/08/2019,0.51,0,2.15,2.66,13,Absent,Future,2,7.2,Recovery
21/08/2019,0.28,0,2.25,2.53,13,Absent,Future,2,7,Recovery
21/08/2019,0.43,0,2.18,2.61,14,Absent,Future,2,8.1,Recovery
21/08/2019,0.36,0,2.14,2.5,14,Absent,Future,2,8.2,Recovery
21/08/2019,0.47,0,1.62,2.09,14,Absent,Future,2,8,Recovery
21/08/2019,0.33,0,2.98,3.31,15,Present,Future,1,7.1,Recovery
21/08/2019,0.45,0,2.31,2.76,15,Present,Future,1,7.2,Recovery
21/08/2019,0.3,0,2.13,2.43,15,Present,Future,1,7,Recovery
21/08/2019,0.63,0,2.43,3.06,16,Present,Future,1,8.1,Recovery
21/08/2019,0.75,0,2.52,3.27,16,Present,Future,1,8.2,Recovery
21/08/2019,0.84,0,3.03,3.87,16,Present,Future,1,8,Recovery
21/08/2019,0.29,0,1.32,1.61,17,Absent,Current,4,1,Recovery
21/08/2019,0.39,0,1.31,1.7,18,Absent,Current,4,2.1,Recovery
21/08/2019,0.43,0,1.49,1.92,18,Absent,Current,4,2.2,Recovery
21/08/2019,0.56,0,2.32,2.88,18,Absent,Current,4,2,Recovery
21/08/2019,0.41,0,2.45,2.86,19,Present,Current,3,1.1,Recovery
21/08/2019,0.62,0,2.03,2.65,19,Present,Current,3,1.2,Recovery
21/08/2019,0.42,0,1.91,2.33,19,Present,Current,3,1,Recovery
21/08/2019,0.34,0,1.26,1.6,20,Present,Current,3,2.1,Recovery
21/08/2019,0.3,0,1.21,1.51,20,Present,Current,3,2.2,Recovery
21/08/2019,0.35,0,1.58,1.93,20,Present,Current,3,2,Recovery
21/08/2019,0.37,0,2,2.37,21,Absent,Current,4,3.1,Recovery
21/08/2019,0.27,0,1.44,1.71,21,Absent,Current,4,3.2,Recovery
21/08/2019,0.32,0,1.35,1.67,21,Absent,Current,4,3,Recovery
21/08/2019,0.63,0,2.09,2.72,22,Absent,Current,4,4.1,Recovery
21/08/2019,0.22,0,0.92,1.14,22,Absent,Current,4,4.2,Recovery
21/08/2019,0.27,0,1.31,1.58,22,Absent,Current,4,4,Recovery
21/08/2019,0.28,0,1.78,2.06,23,Present,Current,3,3.1,Recovery
21/08/2019,0.24,0,1.69,1.93,23,Present,Current,3,3.2,Recovery
21/08/2019,0.45,0,1.97,2.42,23,Present,Current,3,3,Recovery
21/08/2019,0.82,0,3.49,4.31,24,Present,Current,3,4.1,Recovery
21/08/2019,0.68,0,1.95,2.63,24,Present,Current,3,4.2,Recovery
21/08/2019,0.24,0,2.07,2.31,24,Present,Current,3,4,Recovery
21/08/2019,0.56,0,3.52,4.08,25,Absent,Current,4,5.1,Recovery
21/08/2019,0.19,0,2.88,3.07,25,Absent,Current,4,5.2,Recovery
21/08/2019,0.23,0,1.22,1.45,25,Absent,Current,4,5,Recovery
21/08/2019,0.2,0,1.26,1.46,26,Absent,Current,4,6.1,Recovery
21/08/2019,0.24,0,1.55,1.79,26,Absent,Current,4,6.2,Recovery
21/08/2019,0.3,0,1.53,1.83,26,Absent,Current,4,6,Recovery
21/08/2019,0.32,0,1.98,2.3,27,Present,Current,3,5.1,Recovery
21/08/2019,0.34,0,1.61,1.95,27,Present,Current,3,5.2,Recovery
21/08/2019,0.54,0,1.74,2.28,27,Present,Current,3,5,Recovery
21/08/2019,0.41,0,2.49,2.9,28,Present,Current,3,6.1,Recovery
21/08/2019,0.71,0,2.26,2.97,28,Present,Current,3,6.2,Recovery
21/08/2019,0.43,0,2.34,2.77,28,Present,Current,3,6,Recovery
21/08/2019,0.28,0,1.07,1.35,29,Absent,Current,4,7.1,Recovery
21/08/2019,0.23,0,0.99,1.22,29,Absent,Current,4,7.2,Recovery
21/08/2019,0.21,0,1.05,1.26,29,Absent,Current,4,7,Recovery
21/08/2019,0.33,0,1.72,2.05,30,Absent,Current,4,8.1,Recovery
21/08/2019,0.32,0,1.66,1.98,30,Absent,Current,4,8.2,Recovery
21/08/2019,0.34,0,1.93,2.27,30,Absent,Current,4,8,Recovery
21/08/2019,0.67,0,3.48,4.15,31,Present,Current,3,7.1,Recovery
21/08/2019,0.58,0,2.25,2.83,31,Present,Current,3,7.2,Recovery
21/08/2019,0.38,0,1.87,2.25,31,Present,Current,3,7,Recovery
21/08/2019,0.32,0,2.19,2.51,32,Present,Current,3,8.1,Recovery
21/08/2019,0.35,0,2.02,2.37,32,Present,Current,3,8.2,Recovery
21/08/2019,0.36,0,1.83,2.19,32,Present,Current,3,8,Recovery
21/08/2019,0.55,0,1.57,2.12,33,Absent,Ambient,6,1.1,Ambient.2
21/08/2019,0.5,0,1.76,2.26,33,Absent,Ambient,6,1.2,Ambient.2
21/08/2019,0.39,0,1.27,1.66,33,Absent,Ambient,6,1,Ambient.2
21/08/2019,0.39,0,1.37,1.76,34,Absent,Ambient,6,2.1,Ambient.2
21/08/2019,0.29,0,1.1,1.39,34,Absent,Ambient,6,2.2,Ambient.2
21/08/2019,0.2,0,1.11,1.31,34,Absent,Ambient,6,2,Ambient.2
21/08/2019,0.42,0,1.62,2.04,35,Present,Ambient,5,1.1,Ambient.2
21/08/2019,0.41,0,1.48,1.89,35,Present,Ambient,5,1.2,Ambient.2
21/08/2019,0.38,0,1.62,2,35,Present,Ambient,5,1,Ambient.2
21/08/2019,0.58,0,1.58,2.16,36,Present,Ambient,5,2.1,Ambient.2
21/08/2019,0.44,0,1.67,2.11,36,Present,Ambient,5,2.2,Ambient.2
21/08/2019,0.37,0,2.08,2.45,36,Present,Ambient,5,2,Ambient.2
21/08/2019,0.31,0,1.29,1.6,37,Absent,Ambient,6,3.1,Ambient.2
21/08/2019,0.27,0,1.08,1.35,37,Absent,Ambient,6,3.2,Ambient.2
21/08/2019,0.34,0,1.3,1.64,37,Absent,Ambient,6,3,Ambient.2
21/08/2019,0.46,0,1.51,1.97,38,Absent,Ambient,6,4.1,Ambient.2
21/08/2019,0.38,0,1.52,1.9,38,Absent,Ambient,6,4.2,Ambient.2
21/08/2019,0.31,0,1.4,1.71,38,Absent,Ambient,6,4,Ambient.2
21/08/2019,0.38,0,1.23,1.61,39,Present,Ambient,5,3.1,Ambient.2
21/08/2019,0.51,0,1.24,1.75,39,Present,Ambient,5,3.2,Ambient.2
21/08/2019,0.41,0,1.58,1.99,39,Present,Ambient,5,3,Ambient.2
21/08/2019,0.37,0,0.95,1.32,40,Present,Ambient,5,4.1,Ambient.2
21/08/2019,0.31,0,1,1.31,40,Present,Ambient,5,4.2,Ambient.2
21/08/2019,0.32,0,1.03,1.35,40,Present,Ambient,5,4,Ambient.2
21/08/2019,0.37,0,1.36,1.73,41,Absent,Ambient,6,5.1,Ambient.2
21/08/2019,0.35,0,1.21,1.56,41,Absent,Ambient,6,5.2,Ambient.2
21/08/2019,0.37,0,1.1,1.47,41,Absent,Ambient,6,5,Ambient.2
21/08/2019,0.38,0,1.15,1.53,42,Absent,Ambient,6,6.1,Ambient.2
21/08/2019,0.25,0,0.83,1.08,42,Absent,Ambient,6,6.2,Ambient.2
21/08/2019,0.29,0,0.92,1.21,42,Absent,Ambient,6,6,Ambient.2
21/08/2019,0.36,0,1.84,2.2,43,Present,Ambient,5,5.1,Ambient.2
21/08/2019,0.32,0,1.46,1.78,43,Present,Ambient,5,5.2,Ambient.2
21/08/2019,0.37,0,1.14,1.51,43,Present,Ambient,5,5,Ambient.2
21/08/2019,0.77,0,1.99,2.76,44,Present,Ambient,5,6.1,Ambient.2
21/08/2019,0.4,0,1.38,1.78,44,Present,Ambient,5,6.2,Ambient.2
21/08/2019,0.48,0,1.39,1.87,44,Present,Ambient,5,6,Ambient.2
21/08/2019,0.13,0.04,0.32,0.49,45,Absent,Ambient,6,7.1,Ambient.2
21/08/2019,0.13,0.05,0.24,0.42,45,Absent,Ambient,6,7.2,Ambient.2
21/08/2019,0.16,0.04,0.67,0.87,45,Absent,Ambient,6,7,Ambient.2
21/08/2019,0.45,0,1.17,1.62,46,Absent,Ambient,6,8.1,Ambient.2
21/08/2019,0.37,0,1.31,1.68,46,Absent,Ambient,6,8.2,Ambient.2
21/08/2019,0.28,0,1.06,1.34,46,Absent,Ambient,6,8,Ambient.2
21/08/2019,0.37,0,1.01,1.38,47,Present,Ambient,5,7.1,Ambient.2
21/08/2019,0.27,0,1.06,1.33,47,Present,Ambient,5,7.2,Ambient.2
21/08/2019,0.29,0,1.05,1.34,47,Present,Ambient,5,7,Ambient.2
21/08/2019,0.45,0,1.74,2.19,48,Present,Ambient,5,8.1,Ambient.2
21/08/2019,0.38,0,1.03,1.41,48,Present,Ambient,5,8.2,Ambient.2
21/08/2019,0.21,0,1.01,1.22,48,Present,Ambient,5,8,Ambient.2
22/08/2019,0.23,0,0.76,0.99,1,Absent,Future,2,1,Recovery
22/08/2019,0.26,0,1.41,1.67,2,Absent,Future,2,2.1,Recovery
22/08/2019,0.22,0,1.75,1.97,2,Absent,Future,2,2.2,Recovery
22/08/2019,0.44,0,1.34,1.78,2,Absent,Future,2,2,Recovery
22/08/2019,0.46,0,2.49,2.95,3,Present,Future,1,1.1,Recovery
22/08/2019,0.41,0,2.41,2.82,3,Present,Future,1,1.2,Recovery
22/08/2019,0.49,0,2.35,2.84,3,Present,Future,1,1,Recovery
22/08/2019,0.69,0,3.12,3.81,4,Present,Future,1,2.1,Recovery
22/08/2019,0.44,0,2.43,2.87,4,Present,Future,1,2.2,Recovery
22/08/2019,0.44,0,2.4,2.84,4,Present,Future,1,2,Recovery
22/08/2019,0.52,0,2.55,3.07,5,Absent,Future,2,3.1,Recovery
22/08/2019,0.6,0,2.28,2.88,5,Absent,Future,2,3.2,Recovery
22/08/2019,0.31,0,1.84,2.15,5,Absent,Future,2,3,Recovery
22/08/2019,0.48,0,1.94,2.42,6,Absent,Future,2,4.1,Recovery
22/08/2019,0.33,0,1.89,2.22,6,Absent,Future,2,4.2,Recovery
22/08/2019,0.21,0,1.44,1.65,6,Absent,Future,2,4,Recovery
22/08/2019,0.66,0,2.79,3.45,7,Present,Future,1,3.1,Recovery
22/08/2019,0.43,0,2.94,3.37,7,Present,Future,1,3.2,Recovery
22/08/2019,0.6,0,2.49,3.09,7,Present,Future,1,3,Recovery
22/08/2019,0.46,0,2.47,2.93,8,Present,Future,1,4.1,Recovery
22/08/2019,0.44,0,1.35,1.79,8,Present,Future,1,4.2,Recovery
22/08/2019,0.36,0,1.2,1.56,8,Present,Future,1,4,Recovery
22/08/2019,0.34,0,1.31,1.65,9,Absent,Future,2,5.1,Recovery
22/08/2019,0.46,0,1.91,2.37,9,Absent,Future,2,5.2,Recovery
22/08/2019,0.27,0,1.59,1.86,9,Absent,Future,2,5,Recovery
22/08/2019,0.3,0,1.54,1.84,10,Absent,Future,2,6.1,Recovery
22/08/2019,0.34,0,2.45,2.79,10,Absent,Future,2,6.2,Recovery
22/08/2019,0.27,0,1.59,1.86,10,Absent,Future,2,6,Recovery
22/08/2019,0.57,0,1.65,2.22,11,Present,Future,1,5.1,Recovery
22/08/2019,0.5,0,1.3,1.8,11,Present,Future,1,5.2,Recovery
22/08/2019,0.68,0,2.02,2.7,11,Present,Future,1,5,Recovery
22/08/2019,0.5,0,1.56,2.06,12,Present,Future,1,6.1,Recovery
22/08/2019,0.25,0,2.42,2.67,12,Present,Future,1,6.2,Recovery
22/08/2019,0.5,0,1.87,2.37,12,Present,Future,1,6,Recovery
22/08/2019,0.67,0,3.84,4.51,13,Absent,Future,2,7.1,Recovery
22/08/2019,0.45,0,2.52,2.97,13,Absent,Future,2,7.2,Recovery
22/08/2019,0.24,0,2.16,2.4,13,Absent,Future,2,7,Recovery
22/08/2019,0.41,0,1.93,2.34,14,Absent,Future,2,8.1,Recovery
22/08/2019,0.33,0,2.14,2.47,14,Absent,Future,2,8.2,Recovery
22/08/2019,0.36,0,1.55,1.91,14,Absent,Future,2,8,Recovery
22/08/2019,0.36,0,2.15,2.51,15,Present,Future,1,7.1,Recovery
22/08/2019,0.44,0,2.26,2.7,15,Present,Future,1,7.2,Recovery
22/08/2019,0.36,0,1.99,2.35,15,Present,Future,1,7,Recovery
22/08/2019,0.72,0,2.34,3.06,16,Present,Future,1,8.1,Recovery
22/08/2019,0.73,0,2.44,3.17,16,Present,Future,1,8.2,Recovery
22/08/2019,0.63,0,2.34,2.97,16,Present,Future,1,8,Recovery
22/08/2019,0.25,0,1.28,1.53,17,Absent,Current,4,1,Recovery
22/08/2019,0.39,0,1.28,1.67,18,Absent,Current,4,2.1,Recovery
22/08/2019,0.32,0,1.58,1.9,18,Absent,Current,4,2.2,Recovery
22/08/2019,0.49,0,1.83,2.32,18,Absent,Current,4,2,Recovery
22/08/2019,0.35,0,1.89,2.24,19,Present,Current,3,1.1,Recovery
22/08/2019,0.54,0,1.86,2.4,19,Present,Current,3,1.2,Recovery
22/08/2019,0.37,0,1.83,2.2,19,Present,Current,3,1,Recovery
22/08/2019,0.31,0,1.31,1.62,20,Present,Current,3,2.1,Recovery
22/08/2019,0.34,0,1.46,1.8,20,Present,Current,3,2.2,Recovery
22/08/2019,0.19,0,1.77,1.96,20,Present,Current,3,2,Recovery
22/08/2019,0.35,0,1.97,2.32,21,Absent,Current,4,3.1,Recovery
22/08/2019,0.28,0,1.51,1.79,21,Absent,Current,4,3.2,Recovery
22/08/2019,0.28,0,1.35,1.63,21,Absent,Current,4,3,Recovery
22/08/2019,0.52,0,2.07,2.59,22,Absent,Current,4,4.1,Recovery
22/08/2019,0.16,0,0.89,1.05,22,Absent,Current,4,4.2,Recovery
22/08/2019,0.3,0,1.23,1.53,22,Absent,Current,4,4,Recovery
22/08/2019,0.3,0,2.03,2.33,23,Present,Current,3,3.1,Recovery
22/08/2019,0.28,0,2.08,2.36,23,Present,Current,3,3.2,Recovery
22/08/2019,0.36,0,2.01,2.37,23,Present,Current,3,3,Recovery
22/08/2019,0.7,0,2.62,3.32,24,Present,Current,3,4.1,Recovery
22/08/2019,0.73,0,2.27,3,24,Present,Current,3,4.2,Recovery
22/08/2019,0.38,0,1.87,2.25,24,Present,Current,3,4,Recovery
22/08/2019,0.63,0,2.82,3.45,25,Absent,Current,4,5.1,Recovery
22/08/2019,0.44,0,2.3,2.74,25,Absent,Current,4,5.2,Recovery
22/08/2019,0.24,0,1.36,1.6,25,Absent,Current,4,5,Recovery
22/08/2019,0.18,0,1.25,1.43,26,Absent,Current,4,6.1,Recovery
22/08/2019,0.19,0,1.07,1.26,26,Absent,Current,4,6.2,Recovery
22/08/2019,0.28,0,1.29,1.57,26,Absent,Current,4,6,Recovery
22/08/2019,0.27,0,1.79,2.06,27,Present,Current,3,5.1,Recovery
22/08/2019,0.37,0,1.55,1.92,27,Present,Current,3,5.2,Recovery
22/08/2019,0.43,0,1.59,2.02,27,Present,Current,3,5,Recovery
22/08/2019,0.73,0,3.01,3.74,28,Present,Current,3,6.1,Recovery
22/08/2019,0.63,0,2.42,3.05,28,Present,Current,3,6.2,Recovery
22/08/2019,0.36,0,2.14,2.5,28,Present,Current,3,6,Recovery
22/08/2019,0.2,0,0.87,1.07,29,Absent,Current,4,7.1,Recovery
22/08/2019,0.3,0,1.77,2.07,29,Absent,Current,4,7.2,Recovery
